name	priority	descriptions	start	end	sprintId	status	tag	topics	topics_mapper	assigneeId	reviewerId	subtasks	complexOfDescription	sprint	projectId	uniId	Unnamed: 17	Tag gốc	Tag ánh xạ	id
Quản lý & cập nhật trạng thái đơn hàng (Admin)	CRITICAL	Xây dựng giao diện admin để quản lý, cập nhật trạng thái đơn hàng (đã xác nhận, đang đóng gói, đang vận chuyển, đã giao).	2025-05-22	2025-05-24	55737e22-cac3-411e-96a1-b5b1a1488b61	TODO	PRACTICE	order-management-admin	Java, JDBC	21130386.0	21130367.0	Bảng đơn hàng - Chức năng update - Lịch sử thay đổi	HIGH	8.0	a5bc1288-fe8b-41c1-8993-152dbe7cb3fa	21130359				
Tích hợp module đề xuất sản phẩm theo môn thể thao	MAJOR	Hiện thực logic và giao diện để đề xuất sản phẩm liên quan đến môn thể thao hoặc lịch sử mua hàng của người dùng.	2025-05-25	2025-05-28	00f6f2eb-2153-40a6-b2f3-8f4837ba3a3c	INPROCESS	PRACTICE	product-recommendation	Java, JS, JDBC	21130367.0	21130359.0	Thuật toán - Tích hợp dữ liệu - Hiển thị đề xuất	MEDIUM	9.0	a5bc1288-fe8b-41c1-8993-152dbe7cb3fa	21130359				
Xây dựng chức năng so sánh sản phẩm (nếu có)	MAJOR	Triển khai tính năng cho phép người dùng so sánh các sản phẩm thể thao về thông số, giá cả.	2025-05-27	2025-05-31	00f6f2eb-2153-40a6-b2f3-8f4837ba3a3c	TODO	PRACTICE	product-comparison	Java, JS	21130359.0	21130386.0	Giao diện so sánh - Logic so sánh - Hiển thị kết quả	MEDIUM	9.0	a5bc1288-fe8b-41c1-8993-152dbe7cb3fa	21130359				
Chuẩn bị tài liệu hướng dẫn sử dụng & quản trị	MAJOR	Viết tài liệu chi tiết hướng dẫn người dùng cuối và quản trị viên sử dụng cửa hàng thể thao.	2025-06-01	2025-06-04	14d6b9c2-92f2-4ebb-8ef6-fa89a0233449	INPROCESS	THEORY	user-manual-documentation	Document	21130386.0	21130367.0	Hướng dẫn user - Hướng dẫn admin - Chụp màn hình	MEDIUM	10.0	a5bc1288-fe8b-41c1-8993-152dbe7cb3fa	21130359				
Chuẩn bị demo website hoàn chỉnh	CRITICAL	Kiểm tra toàn bộ các tính năng, đảm bảo website hoạt động ổn định và sẵn sàng cho buổi báo cáo cuối kì.	2025-06-03	2025-06-07	14d6b9c2-92f2-4ebb-8ef6-fa89a0233449	TODO	PRACTICE	final-demo-preparation	Document, Presentation	21130367.0	21130359.0	Test chức năng - Fix bugs - Tối ưu hiệu suất	HIGH	10.0	a5bc1288-fe8b-41c1-8993-152dbe7cb3fa	21130359				
Khảo sát thị trường mỹ phẩm & chăm sóc da	MAJOR	Nghiên cứu các xu hướng làm đẹp, các thương hiệu, sản phẩm hot trên thị trường, phân loại theo loại da/tóc.	2025-03-10	2025-03-15	bbfddaeb-dea5-4178-b067-e0fa8812c338	DONE	THEORY	market-research-product-analysis	Research	21130371.0	21130390.0	Phân tích xu hướng - Thu thập thông tin - Phân loại sản phẩm	LOW	1.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				88479c6e-ddfe-4df1-9dac-39b3d37f0f19
Nghiên cứu tính năng đánh giá & gợi ý sản phẩm	MAJOR	Phân tích cách các trang web mỹ phẩm khác xử lý đánh giá, bình luận và đề xuất theo loại da/tóc.	2025-03-12	2025-03-18	bbfddaeb-dea5-4178-b067-e0fa8812c338	DONE	THEORY	feature-analysis-recommendation-system	Research	21130390.0	21130076.0	So sánh tính năng - Đánh giá UX - Phân tích thuật toán	MEDIUM	1.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				b55e7532-4396-4a7a-8607-c183187ac110
Lập kế hoạch dự án và phân công nhiệm vụ	MAJOR	Xác định phạm vi, mục tiêu và các mốc thời gian chính cho dự án, phân công nhiệm vụ cụ thể.	2025-03-15	2025-03-20	bbfddaeb-dea5-4178-b067-e0fa8812c338	DONE	THEORY	planning	Document	21130076.0	21130371.0	Xác định scope - Đặt mục tiêu - Phân công	MEDIUM	1.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				4d7d1bdb-3ac3-4b91-b4f1-51e0a4b94317
Thiết kế ERD cho sản phẩm mỹ phẩm & loại da/tóc	CRITICAL	Xây dựng ERD cho bảng sản phẩm, thương hiệu, danh mục, loại da/tóc, thành phần, công dụng.	2025-03-24	2025-03-30	d74cdee3-a4fc-44b4-bd90-1e53bec5cad1	DONE	PRACTICE	database-design	Database, ERD	21130371.0	21130390.0	Xác định entities - Quan hệ bảng - Thiết kế khóa	HIGH	2.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				d67b937e-ffb9-4ba1-9149-8985e19a2567
Thiết kế ERD cho đánh giá & gợi ý cá nhân hóa	CRITICAL	Phát triển ERD cho bảng đánh giá sản phẩm, bình luận, và cơ chế gợi ý cá nhân hóa theo loại da/tóc.	2025-03-26	2025-04-02	d74cdee3-a4fc-44b4-bd90-1e53bec5cad1	DONE	PRACTICE	database-design	Database, ERD	21130390.0	21130076.0	Xác định entities - Quan hệ bảng - Chuẩn hóa	HIGH	2.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				7966f5b6-10b9-40ad-bf85-2252ba3fec73
Chuẩn hóa CSDL và tối ưu truy vấn ban đầu	MAJOR	Áp dụng các dạng chuẩn và tối ưu hóa truy vấn cho các bảng liên quan đến sản phẩm mỹ phẩm và thông tin cá nhân.	2025-03-29	2025-04-05	d74cdee3-a4fc-44b4-bd90-1e53bec5cad1	DONE	THEORY	database-normalization-optimization	Database, ERD	21130076.0	21130371.0	Kiểm tra chuẩn 1NF - Kiểm tra chuẩn 2NF - Đánh giá hiệu suất	MEDIUM	2.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				e4d3a527-2624-4c31-8a9b-d8c65d50192d
Thiết kế giao diện trang chi tiết sản phẩm mỹ phẩm	MAJOR	Tạo template hiển thị thông tin sản phẩm, hình ảnh, thành phần, cách sử dụng, đánh giá và gợi ý.	2025-04-07	2025-04-12	c4389934-e970-4cab-9330-2d517122d28d	DONE	PRACTICE	ui-design	HTML, CSS, JS	21130371.0	21130390.0	Wireframe - Mockup - Responsive design	MEDIUM	3.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				441703c9-c371-477a-a4ae-1cdf47e46fb2
Thiết kế giao diện phần đánh giá & gợi ý	MAJOR	Phác thảo giao diện cho phép người dùng đánh giá sản phẩm và xem các gợi ý theo loại da/tóc.	2025-04-09	2025-04-15	c4389934-e970-4cab-9330-2d517122d28d	DONE	PRACTICE	ui-design	HTML, CSS, JS	21130390.0	21130076.0	Layout - Rating system - Recommendation display	MEDIUM	3.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				b5fe2950-0565-4b58-90cb-5524957231a0
Thiết kế giao diện trang chẩn đoán loại da/tóc	MAJOR	Xây dựng template cho trang giúp người dùng xác định loại da/tóc của mình qua các câu hỏi.	2025-04-12	2025-04-19	c4389934-e970-4cab-9330-2d517122d28d	DONE	PRACTICE	ui-design	HTML, CSS, JS	21130076.0	21130371.0	Questionnaire design - Result display - Product linking	MEDIUM	3.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				2782dfde-d15d-4c00-a1ff-e4a969216574
Chuẩn bị tài liệu báo cáo giữa kì	MAJOR	Tổng hợp kết quả làm việc từ sprint 1-3, viết tài liệu báo cáo đầy đủ theo yêu cầu.	2025-04-20	2025-04-24	9000c302-d92f-436d-a59e-c1de271cbe87	DONE	THEORY	documentation	Document	21130371.0	21130390.0	Tổng hợp - Viết báo cáo - Chỉnh sửa	MEDIUM	4.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				c623c423-ca74-4e49-943e-4af522247268
Chuẩn bị demo giao diện sản phẩm & đánh giá	MAJOR	Demo các trang sản phẩm mỹ phẩm và chức năng đánh giá/gợi ý cho báo cáo giữa kì.	2025-04-22	2025-04-26	9000c302-d92f-436d-a59e-c1de271cbe87	DONE	PRACTICE	presentation	Presentation	21130390.0	21130076.0	Setup môi trường - Test demo - Chuẩn bị kịch bản	MEDIUM	4.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				0f553857-490b-445d-8ee2-c67944e032e1
Hiện thực module đăng ký/đăng nhập	CRITICAL	Xây dựng chức năng đăng ký, đăng nhập người dùng, bao gồm mã hóa mật khẩu và kiểm tra thông tin.	2025-04-27	2025-05-01	02d28358-9e5a-4b65-9f56-bac4a0bffc34	INPROCESS	PRACTICE	authentication-security	Java, JSP, JDBC	21130076.0	21130371.0	Form đăng ký - Logic đăng nhập - Mã hóa bcrypt	HIGH	5.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				503e6a3e-058e-456b-a157-1df2f9108ca6
Ứng dụng Session cho người dùng	MAJOR	Sử dụng session để lưu trữ trạng thái đăng nhập, thông tin người dùng và giỏ hàng.	2025-04-28	2025-05-03	02d28358-9e5a-4b65-9f56-bac4a0bffc34	INPROCESS	PRACTICE	session-management	Java, JSP	21130371.0	21130390.0	Khởi tạo session - Lưu dữ liệu - Hủy session	MEDIUM	5.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				73b9ab28-1c2c-4728-b7ce-244878bd0e4d
Xây dựng phân quyền cơ bản	MAJOR	Thiết lập các vai trò (admin, người dùng) và chặn truy cập vào các trang không có quyền.	2025-04-30	2025-05-03	02d28358-9e5a-4b65-9f56-bac4a0bffc34	TODO	PRACTICE	authorization	Java, JSP	21130390.0	21130076.0	Tạo middleware - Kiểm tra quyền - Chuyển hướng	MEDIUM	5.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				971369f6-cdec-4e06-b4de-2e762d270862
Hiện thực chức năng tìm kiếm & lọc sản phẩm	MAJOR	Phát triển chức năng tìm kiếm sản phẩm theo tên, thương hiệu và lọc theo loại da/tóc, công dụng.	2025-05-04	2025-05-07	5b1751c1-f7f6-42f3-b556-2db391f9527a	INPROCESS	PRACTICE	search-filtering	Java, JS	21130371.0	21130390.0	Query DB - Xây dựng bộ lọc - Hiển thị kết quả	MEDIUM	6.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				715a052f-6d38-4c73-b408-8df9e7d76f94
Xây dựng trang sản phẩm bán chạy/mới về	MAJOR	Hiện thực logic hiển thị các sản phẩm mỹ phẩm bán chạy hoặc sản phẩm mới về.	2025-05-06	2025-05-09	5b1751c1-f7f6-42f3-b556-2db391f9527a	TODO	PRACTICE	product-display	HTML, JS, JSP	21130390.0	21130076.0	Logic truy vấn - Thiết kế UI - Tối ưu hiệu suất	MEDIUM	6.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				41fc4607-6c2a-437b-9345-bb58a7f04610
Hiện thực giao diện Admin quản lý sản phẩm & thuộc tính	CRITICAL	Xây dựng trang admin để thêm, sửa, xóa sản phẩm, quản lý thuộc tính (màu, dung tích) và hình ảnh.	2025-05-08	2025-05-10	5b1751c1-f7f6-42f3-b556-2db391f9527a	TODO	PRACTICE	admin-panel-crud	Java, JSP, JDBC	21130076.0	21130371.0	Form thêm/sửa - Logic xử lý - Upload ảnh	HIGH	6.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				dbbc51ee-f4ff-4ae6-91f3-80ff131f258a
Lưu giỏ hàng trong session và database	MAJOR	Hiện thực tính năng thêm sản phẩm vào giỏ hàng và lưu trữ thông tin trong session, đồng bộ với DB khi đăng nhập.	2025-05-11	2025-05-14	8bace90b-9f85-46b3-9411-8e098ba21c6e	INPROCESS	PRACTICE	shopping-cart	Java, JS	21130371.0	21130390.0	Thêm vào giỏ - Cập nhật số lượng - Xóa khỏi giỏ	MEDIUM	7.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				d37e9af9-6a97-415e-ae40-223687b6aa9f
Phân biệt sản phẩm theo dung tích/màu sắc	MAJOR	Xử lý logic khi thêm sản phẩm có dung tích/màu sắc khác nhau vào giỏ hàng.	2025-05-13	2025-05-17	8bace90b-9f85-46b3-9411-8e098ba21c6e	TODO	PRACTICE	shopping-cart-logic	Java, JS	21130390.0	21130076.0	Logic so sánh - Hiển thị chi tiết tùy chọn - Tổng tiền	MEDIUM	7.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				84572da9-0650-49a7-af5f-209f11c7ee3b
Hiện thực cách tính tiền cho đơn hàng mỹ phẩm	CRITICAL	Xây dựng logic tính toán tổng tiền cho các đơn hàng, bao gồm giá sản phẩm, mã giảm giá, phí vận chuyển.	2025-05-18	2025-05-21	55737e22-cac3-411e-96a1-b5b1a1488b61	INPROCESS	PRACTICE	order-calculation	Java	21130076.0	21130371.0	Cộng sản phẩm - Áp dụng giảm giá - Tính phí ship	HIGH	8.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				4652db2c-ec8f-46a5-9220-e483541615d4
Hiển thị lịch sử đơn hàng & thông tin theo dõi	MAJOR	Phát triển trang để người dùng có thể xem lại các đơn hàng đã đặt, theo dõi trạng thái và chi tiết sản phẩm.	2025-05-20	2025-05-24	55737e22-cac3-411e-96a1-b5b1a1488b61	TODO	PRACTICE	order-history-tracking	JSP, Java	21130371.0	21130390.0	Truy vấn đơn hàng - Hiển thị bảng - Chi tiết đơn	MEDIUM	8.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				5fff22f7-c632-43db-88db-89516d983530
Quản lý & cập nhật trạng thái đơn hàng (Admin)	CRITICAL	Xây dựng giao diện admin để quản lý, cập nhật trạng thái đơn hàng (đã xác nhận, đang đóng gói, đang vận chuyển, đã giao).	2025-05-22	2025-05-24	55737e22-cac3-411e-96a1-b5b1a1488b61	TODO	PRACTICE	order-management-admin	Java, JDBC	21130390.0	21130076.0	Bảng đơn hàng - Chức năng update - Lịch sử thay đổi	HIGH	8.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				20554e0a-684c-44a6-a64b-9c30f5433ac3
Tích hợp module đánh giá sản phẩm	MAJOR	Hiện thực tính năng cho phép người dùng đánh giá và bình luận về sản phẩm mỹ phẩm.	2025-05-25	2025-05-28	00f6f2eb-2153-40a6-b2f3-8f4837ba3a3c	INPROCESS	PRACTICE	product-review		21130076.0	21130371.0	Form đánh giá - Hiển thị review - Phân loại sao	MEDIUM	9.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				ebea2b65-44f4-4c22-b5c9-38baf4f0e9eb
Xây dựng module gợi ý sản phẩm cá nhân hóa	CRITICAL	Phát triển thuật toán hoặc logic để đề xuất sản phẩm dựa trên loại da/tóc, lịch sử mua hàng, và sản phẩm đã xem.	2025-05-27	2025-05-31	00f6f2eb-2153-40a6-b2f3-8f4837ba3a3c	TODO	PRACTICE	personalized-recommendation	Java, JS, JDBC	21130371.0	21130390.0	Thuật toán - Tích hợp dữ liệu - Test A/B	HIGH	9.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				c6bbeac9-06e0-412f-986c-e80bfa1da479
Chuẩn bị tài liệu hướng dẫn sử dụng & quản trị	MAJOR	Viết tài liệu chi tiết hướng dẫn người dùng cuối và quản trị viên sử dụng cửa hàng mỹ phẩm.	2025-06-01	2025-06-04	14d6b9c2-92f2-4ebb-8ef6-fa89a0233449	INPROCESS	THEORY	user-manual-documentation	Document	21130390.0	21130076.0	Hướng dẫn user - Hướng dẫn admin - Chụp màn hình	MEDIUM	10.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				9fcdc943-beed-4bab-8018-caafdde46958
Chuẩn bị demo website hoàn chỉnh	CRITICAL	Kiểm tra toàn bộ các tính năng, đảm bảo website hoạt động ổn định và sẵn sàng cho buổi báo cáo cuối kì.	2025-06-03	2025-06-07	14d6b9c2-92f2-4ebb-8ef6-fa89a0233449	TODO	PRACTICE	final-demo-preparation	Document, Presentation	21130076.0	21130371.0	Test chức năng - Fix bugs - Tối ưu hiệu suất	HIGH	10.0	d909ec23-e3b8-473c-8b53-b0dd10e5cb4a	21130371				2d6b1496-7bbe-4005-a1ff-8031ebaba1ca
